Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID177	1.07258680454906	0.761137353921089	0	0	0	0.0186215611998643	0	0	0	0.829153497224431	0.56316458851011	1.85234571967001
ID178	0.0900688002394856	0.570861302157809	1.1956392470897	0.108254306920423	0.00189993193642098	0	0	0	0	0.931027464139759	0.541573036747283	1.96672358834384
ID179	0.315032458120855	0.489423330428255	1.15619637934887	0	0	0	0	0	0	0.914600613552848	0.543140345451255	1.96065216789798
ID180	1.49973513303089	0.138055161045084	0.227211605745737	0.0493489684378724	0	0	0	0	0	0.782753233550286	0.692933858440975	1.91435086825958
ID181	0.134619233736139	0.0462765492681758	1.12353183690801	0	0.0264909732323421	0.208173592587862	0.413167060837724	0.11201720315527	0	0.92487855588759	0.594776344360549	2.06427644972552
ID182	0.115534861161893	0.406039937332461	0.0833638042260464	0.846722752936903	0.093565514987599	0.393282661238633	0	0	0	0.93252117610426	0.583975309436033	1.93850953188353
ID183	1.10093399026321	0.707858110312468	0.0150079010786546	0	0.0278148648903386	0.0187846332793022	0	0	0	0.828245896545313	0.564688956110533	1.87039949982397
ID184	1.89757030539784	0	0	0	0	0.00224034200488747	0	0	0	0.774822413873288	0.870063351890601	1.89981064740273
ID185	0.889433673391069	0.802885814479427	0.108608863155431	0.0597211764705938	0	0.01848520108423	0	0	0	0.839293945439615	0.546156077009852	1.87913472858075
ID186	1.04172863837843	0.496167936490405	0.291720796593797	0	0.0128132926861538	0.0598571833151674	0	0	0	0.812673752943042	0.581950309669357	1.90228784746395
ID187	1.77444960095615	0	0.010340198730582	0.0880538607608053	0.0211041897054497	0.00392625713259515	0	0	0	0.774485266443604	0.813278868049473	1.89787410728558
ID188	0.365325468404851	0.622343577737725	0.637103549182266	0.257999790651079	0	0.0354943166625606	0	0.0161558693391292	0	0.891080795529962	0.612453284200529	1.93442257197761
ID189	1.25999322831626	0.387299135270077	0.242643549164284	0	0	0.00286198785200606	0	0	0	0.797614826093392	0.622506889377192	1.89279790060263
ID190	1.86035525056723	0.0283635577517284	0	0	0	0	0	0	0	0.775625919914775	0.856774170921641	1.88871880831896
ID191	0.0808441780069336	1.306704198036	0.0690831676235982	0.372683821488323	0	0.0106650699730509	0.0142133237022958	0.0172562757098801	0	0.927410482838165	0.475456740689629	1.87145003454008
ID192	1.71644888280205	0.124793678623407	0.0353121220276265	0.00499356093155012	0.00504306828719667	0.0104456537158498	0.00554002992525408	0.000596880486405208	0	0.781745956868377	0.777555368800748	1.90317387679934
ID193	0	0.106578236673474	0.148821109219759	0.794429047090931	0.50814673910071	0.293608576788959	0.0786717838630578	0.0176995032554799	0	0.916770595300158	0.589874285571941	1.94795499599237
ID194	1.57855897422407	0.0808292956796212	0.241673508709573	0	0.00928554044421943	0	0	0	0	0.782702005708518	0.7196947794474	1.91034731905748
ID195	0.0662254902016734	0.135905625150523	1.79155400468812	0	0.0349393721210421	0	0	0	0	0.937158208779632	0.436111446736336	2.02862449216136
ID196	1.41585064114622	0.403985191477834	0.0423463458327473	0	0	0.00929536825567209	0	0	0	0.797597733243597	0.663292140422491	1.87147754671248
ID197	1.81235093804259	0.0745934719363573	0	0	0	0	0	0	0	0.778811811608221	0.830908146970141	1.88694440997894
ID198	0.226307954989189	1.4823527965334	0.0846841261366928	0.0388992442315061	0	0.00585955627000691	0	0	0	0.923324009776567	0.428848436604691	1.8381036781608
ID199	0.968659617011981	0.424777751543369	0.239425871012812	0.00550959230218389	0.00924698741466406	0.222375323891737	0.00542042377841431	0.0453727960753931	0	0.810317959487679	0.588534629898639	1.92078836303055
ID200	0.0999153500648004	1.6436707963911	0.00851620815073446	0.0142596655591901	0.021278348186251	0.0292039093612422	0	0	0	0.930611566129978	0.391635479225321	1.81684427771332
