Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID183	0.937565282763925	0.643337370018981	0.0030498136354366	0	0.0209611670255275	0.0198733625135038	0	0	0	0.830379842732898	0.564760848829886	1.62478699595737
ID184	1.6760880132369	0	0	0	0	0	0	0	0	0.777664215804929	0.917394010622665	1.6760880132369
ID185	0.695026404494924	0.689104544054101	0.142354797787662	0.0872962155176379	0	0.0159675897017918	0	0	0	0.844075262141028	0.54498560750289	1.62974955155612
ID186	0.877330046044668	0.438024575701014	0.281813935088832	0	0.0102633724984886	0.0485740720713526	0	0	0	0.815456490518122	0.578081154560121	1.65600600140436
ID187	1.56860576795098	0	0.00666141972852379	0.082459493648584	0.0183032192764958	0	0	0	0	0.777088971109869	0.85396513318644	1.67602990060458
ID188	0.304182996408709	0.540940974987463	0.581329410396745	0.226103464607831	0	0.0268391200442787	0	0	0	0.884194521915556	0.617122598349072	1.67939596644503
ID189	1.05506849963566	0.353916009358946	0.240169871615827	0	0	0	0	0	0	0.801442321890289	0.619784817452032	1.64915438061043
ID190	1.63919155223904	0.0247923216278285	0	0	0.00105928880157807	0	0	0	0	0.778273814087865	0.901211763846037	1.66504316266845
ID191	0.0886631551067379	1.13403618013077	0.0404279539218711	0.335342922688988	0	0.0127423959195266	0.00222528250516009	0.00509696042566368	0	0.923694255429475	0.49473291936632	1.61853485069872
ID192	1.49696124788307	0.115205419498241	0.0391895049698317	0.00561139505916405	0.00505852050787597	0.0084174846078989	0.000524408393988286	0	0	0.784999154004429	0.807276767917783	1.67096798092007
ID193	0	0.0965208906914568	0.115632456493859	0.709300604782477	0.454751429838905	0.290309543212318	0.0531901094345423	0	0	0.902285864369861	0.594076583974401	1.71970503445356
ID194	1.34945932891396	0.0727225237911935	0.244722531159059	0	0.00683073394529034	0	0	0	0	0.78610169528592	0.73068278611215	1.67373511780951
ID195	0.0584131268162619	0.114031921970243	1.57264634553447	0	0	0	0	0	0	0.920763794028045	0.471111271620609	1.74509139432098
ID196	1.20076797852154	0.390301288053013	0.0423496509657618	0	0	0	0	0	0	0.801930751154112	0.667706894527185	1.63341891754031
ID197	1.58512624193386	0.0768222469911016	0	0	0	0	0	0	0	0.781615881172215	0.866738383638012	1.66194848892496
ID198	0.166503963218141	1.31500915590326	0.0684711270369779	0.0251452976150471	0	0	0	0	0	0.91670596811441	0.45007187560128	1.57512954377343
ID199	0.822541502829177	0.395283256362483	0.221086390302429	0.000950348113834049	0.00731262438977984	0.192830045749511	0	0.0388300439128328	0	0.813803144556448	0.582219903493367	1.67883421166005
ID200	0.0990775319749239	1.42307957552383	0	0.00524814887018829	0.00285597710391011	0.024607543183013	0	0	0	0.925986745726274	0.414526356762826	1.55486877665586
