Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID103	1.0153044675956	0.0515559843291132	0	0	0	0.0161290158536242	0	0.00523237804893784	0	0.996134738598704	0.186000620420472	1.08822184582728
ID104	0.340569747565546	0.58376332870616	0	0.0323727427344804	0	0	0	0.011535696554809	0	0.99339059293675	0.29291304228382	0.968241515560995
ID105	0.806677539419282	0.242648766266754	0	0	0	0.00408823425586132	0	0.00366645393959987	0	0.995714344272587	0.0988898890064772	1.0570809938815
ID106	0.394800017079678	0.519438649342102	0.0501799522946427	0	0	0	0	0	0	0.993261108339177	0.27672178201814	0.964418618716422
ID107	0.996827903310037	0	0	0.0414823608241793	0.0414628904215849	0.0275953895217104	0	0.0127825799435279	0	0.995261086096936	0.141573937320914	1.12015112402104
ID108	1.01282888429675	0.0265927412696443	0.0278677855033972	0	0	0.0145131741187998	0	0.0139389413416618	0	0.995929874873754	0.173574414033579	1.09574152653025
ID109	0.0340847090286166	0.304437090918101	0.0921384895865983	0.00962034401721074	0.35018192587791	0.0515587502953489	0	0.0345030111978853	0	0.982773775245895	0.63266050661764	0.876524320921671
ID110	0.0959147653613858	0.652668686697681	0.0320672478430467	0.00564072203575339	0.0968935391938194	0	0	0.0450420060867259	0	0.991108713491217	0.413946712094908	0.928226967218412
ID111	0.630700286258595	0.332471387084938	0	0.0358887933587941	0.0197786204813026	0	0	0.0338737257220208	0	0.994003787740495	0.176404318297689	1.05271281290565
ID112	0.951187949517191	0.120466574960813	0	0	0	0.0129828921055484	0	0.00932841352345075	0	0.995835961074714	0.140253740834932	1.093965830107
ID113	0.43909759417575	0.284317400531112	0.258901331633679	0	0	0	0	0	0	0.990369353340486	0.332840885211462	0.982316326340541
